1.158321292884714054e-02
1.158405799894761563e-02
2.200825672261214616e-01
2.085109560293968434e-01
4.285308618620143339e-01
4.170686223126083836e-01
6.370811156545621579e-01
6.255009542035490089e-01
8.455288868194561491e-01
8.340972189077566767e-01
1.054071245706169169e+00
1.042566276321047924e+00
1.262578938297223008e+00
1.251068271526004194e+00
1.459462908850603036e+00
1.471194482387404356e+00
1.667987632406751963e+00
1.668096000000000023e+00
1.876482283904605586e+00
1.876613592744328818e+00
2.084869724410476799e+00
2.073511034640491246e+00
2.281913347491859589e+00
2.293622703681478026e+00
2.490273526492945422e+00
2.490684554892871105e+00
2.687321416088060300e+00
2.699066530185340262e+00
2.895823252975282092e+00
2.884404309175192083e+00
3.092563024381382863e+00
3.093095032724598070e+00
3.289448181907989710e+00
3.290046807315320621e+00
3.486574937043031230e+00
3.486769867717801841e+00
3.683277309937377009e+00
3.683910937851768264e+00
3.880403158986878154e+00
3.869044469348938975e+00
4.065715492235338679e+00
4.065975760064611144e+00
4.262647763450027050e+00
4.251310768944962071e+00
4.447993530136416851e+00
4.448233728627132955e+00
4.633322175472466498e+00
4.633289589887914950e+00
4.818655062491365548e+00
4.818929638470534904e+00
5.003987949510264599e+00
4.992683764074328678e+00
5.177727038755874922e+00
5.177991211651865378e+00
5.271262308564776511e+00
5.445479938068246817e+00
5.536808779698676020e+00
5.525545604323560234e+00
5.710249664494090993e+00
5.699487666490748339e+00
5.872383057089508362e+00
5.884995763554678128e+00
6.046467420194881370e+00
6.046503457895651579e+00
6.208639133720692094e+00
6.209005495721651613e+00
6.370805081243246626e+00
6.379160431053403357e+00
6.695143360878851979e+00
6.683920989657116785e+00
6.845726170033567648e+00
6.846082791250069022e+00
6.996308979188282429e+00
6.996707641533396860e+00
7.146884972958333471e+00
7.135729539030770674e+00
7.285891304485810238e+00
7.286321233847978363e+00
7.424905866712090408e+00
7.436890765048487673e+00
7.563852468460616763e+00
7.575966254706088421e+00
7.702889852914250213e+00
7.703337042266601209e+00
7.830306076045163266e+00
7.842336214102830994e+00
7.957690996273878881e+00
7.969791999999999987e+00
8.085130812195975736e+00
8.096771038041049806e+00
8.212546913820840899e+00
8.213039355800027863e+00
