6.486637900902215037e+00
6.487020667171874422e+00
6.822525427141352239e+00
6.822975999999999708e+00
4.632840066059721096e+00
4.645648641953778579e+00
5.085060783028700904e+00
5.073776878966572923e+00
3.752986935855965545e+00
3.752960988946473897e+00
4.401651344522429232e-01
4.401906881295200580e-01
1.610077728654256912e+00
1.598577707601538833e+00
2.895800125566398542e+00
2.884427518993602391e+00
9.382458392376419321e-01
9.383012036445033122e-01
2.594507329203302515e+00
2.606543399212209788e+00
1.065659781375098536e+00
1.065726983643547454e+00
5.420981129569728552e+00
5.421295843279352766e+00
6.706726653890753731e+00
6.695532045759541973e+00
6.440310914617027649e+00
6.452255694909669437e+00
0.000000000000000000e+00
0.000000000000000000e+00
